name,year_int,duration,rating,votes,genre_split,genre_count,director_avg_rating,actor_popularity
Gaddaar,(1995),152 min,4.6,96.0,"['Action', ' Drama', ' Romance']",3,4.633333333333333,
Gafla,(2006),127 min,7.2,454.0,['Drama'],1,7.2,
Gair,(1999),148 min,3.7,195.0,"['Action', ' Drama']",2,4.838461538461538,
Gair Kaanooni,(1989),152 min,5.3,90.0,"['Action', ' Comedy', ' Drama']",3,6.1000000000000005,
Gaja Gamini,(2000),122 min,5.0,726.0,"['Drama', ' Fantasy']",2,5.6,
Gajendra,(2004),145 min,3.5,77.0,['Action'],1,5.666666666666667,
Gali Gali Chor Hai,(2012),109 min,5.1,596.0,"['Comedy', ' Drama', ' Family']",3,4.35,
Galiyon Ka Badshah,(1989),,4.9,29.0,"['Drama', ' Action', ' Crime']",3,5.800000000000001,
Galiyon Ka Badshah,(2001),,5.6,9.0,"['Action', ' Thriller']",2,4.997368421052632,
"Gallit Gondhal, Dillit Mujra",(2009),120 min,7.3,106.0,['Comedy'],1,7.3,
Galti,(2021),,5.6,5.0,['Thriller'],1,5.6,
Gaman,(1978),119 min,7.1,181.0,['Drama'],1,5.85,
Gambeeram,(2004),165 min,4.5,62.0,"['Action', ' Comedy', ' Crime']",3,4.5,
Gambler,(1971),154 min,6.5,149.0,"['Crime', ' Romance', ' Thriller']",3,6.966666666666666,
Gambler,(1995),169 min,5.0,356.0,"['Action', ' Comedy', ' Crime']",3,5.32,
Game,(1993),131 min,5.1,53.0,"['Action', ' Crime', ' Drama']",3,5.1,
Game,(2011),135 min,5.2,2175.0,"['Action', ' Crime', ' Drama']",3,6.42,
Game,(2007),146 min,5.3,25.0,"['Action', ' Crime', ' Drama']",3,4.366666666666666,
Game of Ayodhya,(2017),148 min,6.5,8.0,"['Documentary', ' Drama']",2,6.5,
Game Over,(2017),140 min,7.1,89.0,['Thriller'],1,7.066666666666666,
Game Paisa Ladki,(2018),107 min,5.8,8.0,['Drama'],1,5.8,5.8
Gandharvya Kanya,(1979),,4.7,6.0,"['Action', ' Adventure', ' Fantasy']",3,4.7,
Gandhi,(1982),191 min,8.0,220118.0,"['Biography', ' Drama', ' History']",3,8.0,
Gandhi to Hitler,(2011),108 min,2.5,207.0,"['Drama', ' History', ' War']",3,3.5,
"Gandhi, My Father",(2007),136 min,7.3,1594.0,"['Biography', ' Drama', ' History']",3,6.699999999999999,
Gandhigiri,(2016),128 min,4.6,56.0,['Drama'],1,6.766666666666666,
Gandhiji My Mentor,(2016),97 min,7.6,29.0,"['Drama', ' History']",2,7.6,
Gandhinagar 2nd Street,(1986),137 min,7.6,741.0,"['Comedy', ' Family', ' Romance']",3,7.6,
Gandhi's Children,(2008),185 min,8.0,6.0,"['Documentary', ' Drama']",2,8.0,
Gang,(2000),152 min,6.1,225.0,"['Action', ' Crime', ' Drama']",3,6.1,
Gang of Ghosts,(2014),128 min,3.6,376.0,"['Comedy', ' Horror']",2,5.014285714285714,
Gang of Littles,(2016),112 min,5.2,6.0,['Drama'],1,5.2,
Ganga,(2006),102 min,4.7,65.0,"['Action', ' Drama', ' Music']",3,4.65,
Ganga Aur Ranga,(1994),,3.2,8.0,['Action'],1,4.25,
Ganga Aur Suraj,(1980),157 min,6.4,17.0,['Drama'],1,5.314285714285715,
Ganga Bani Shola,(1992),,4.5,8.0,"['Action', ' Thriller']",2,4.997368421052632,
Ganga Devi,(2012),,5.3,46.0,['Drama'],1,4.65,
Ganga Jamuna Ki Lalkaar,(1991),,5.0,16.0,['Action'],1,4.997368421052632,
Ganga Ki Kasam,(1998),,4.2,18.0,['Drama'],1,4.4655172413793105,
Ganga Ki Lahren,(1964),,6.5,30.0,['Drama'],1,6.15,
Ganga Ki Saugand,(1978),142 min,5.4,146.0,"['Action', ' Drama']",2,5.566666666666666,
Ganga Meri Maa,(1983),145 min,5.7,7.0,['Drama'],1,5.0375,
Ganga Tera Pani Amrit,(1971),,4.9,11.0,['Drama'],1,5.766666666666667,
Ganga Tere Desh Mein,(1988),,4.8,25.0,['Action'],1,5.081818181818182,
Gangaa Jamunaa Saraswathi,(1988),187 min,4.6,581.0,"['Action', ' Drama', ' Romance']",3,6.463636363636363,
Gangaajal,(2003),157 min,7.8,16172.0,"['Action', ' Crime', ' Drama']",3,6.375,
Gangavataran,(1937),134 min,6.7,11.0,['Unknown'],1,6.7,6.7
Gangobai,(2002),,4.0,11.0,['Action'],1,5.199999999999999,
Gangoobai,(2013),110 min,7.3,296.0,"['Drama', ' Family']",2,7.3,
Gangotri,(2007),,5.8,33.0,"['Action', ' Crime', ' Drama']",3,4.65,
Gangs of Wasseypur,(2012),321 min,8.2,86355.0,"['Action', ' Comedy', ' Crime']",3,7.385714285714286,
Gangster,(1994),,5.1,59.0,"['Action', ' Drama', ' Thriller']",3,5.610526315789474,4.872916666666666
Gangster,(2006),123 min,7.1,5645.0,"['Action', ' Crime', ' Drama']",3,6.2700000000000005,
Gangvaa,(1984),126 min,5.3,26.0,"['Action', ' Drama']",2,5.3,
Ganwaar,(1970),,5.9,40.0,"['Drama', ' Family', ' Musical']",3,6.038461538461538,
Gaon,(2018),124 min,5.3,106.0,['Drama'],1,5.3,
Gaon Hamara Shaher Tumhara,(1972),127 min,6.8,30.0,"['Drama', ' Family', ' Romance']",3,6.038461538461538,
Gaon Ki Gori,(1945),,6.9,9.0,['Drama'],1,6.007142857142857,
Garajna,(1991),,5.7,28.0,['Action'],1,4.74,
Garam,(2005),102 min,4.5,30.0,['Drama'],1,4.997368421052632,
Garam Coat,(1955),129 min,7.3,15.0,['Drama'],1,6.914285714285714,
Garam Dukaan,(2004),142 min,6.0,12.0,['Thriller'],1,4.333333333333333,
Garam Khoon,(1980),,5.7,9.0,['Action'],1,5.314285714285715,
Garam Masala,(1972),129 min,5.8,68.0,"['Comedy', ' Musical', ' Action']",3,6.1125,
Garam Masala,(2005),146 min,6.7,14431.0,['Comedy'],1,6.190322580645161,
Garbage,(2018),105 min,3.4,950.0,"['Drama', ' Thriller']",2,4.95,
Gardish,(1993),153 min,7.4,807.0,"['Action', ' Crime', ' Drama']",3,6.190322580645161,
Garibon Ka Daata,(1989),,4.5,13.0,['Action'],1,5.220000000000001,
Garjjanam,(2009),,4.5,12.0,"['Action', ' Crime', ' Drama']",3,4.5,
Garm Hava,(1974),146 min,8.1,689.0,['Drama'],1,6.6499999999999995,
Gateway of India,(1957),,7.2,43.0,"['Comedy', ' Crime', ' Drama']",3,5.800000000000001,
Gattu,(2011),90 min,7.3,398.0,['Drama'],1,6.949999999999999,7.3
Gauraiya,(2014),125 min,7.0,64.0,['Crime'],1,7.0,
Gaurav Gupta: Market Down Hai,(2021),50 min,7.5,226.0,['Comedy'],1,7.5,
Gauri,(1943),,8.5,8.0,['Unknown'],1,7.466666666666667,
Gauri,(1968),152 min,6.5,40.0,"['Drama', ' Family']",2,6.776470588235294,
Gauri: The Unborn,(2007),98 min,3.5,109.0,"['Drama', ' Horror', ' Thriller']",3,3.5,
Gauru: Journey of Courage,(2016),124 min,8.8,85.0,['Family'],1,8.8,
Gautam Govinda,(1979),131 min,6.0,58.0,"['Action', ' Crime', ' Drama']",3,6.225,
Gautam Govinda,(2002),119 min,2.7,11.0,['Action'],1,4.25,
Gautama the Buddha,(1967),,7.4,9.0,['Documentary'],1,7.29375,
Gawaahi,(1989),111 min,5.6,36.0,['Mystery'],1,4.75,
Gayab,(2004),138 min,4.2,781.0,"['Drama', ' Fantasy', ' Thriller']",3,5.383333333333333,
Geet,(1970),,7.1,98.0,"['Action', ' Crime', ' Musical']",3,6.558333333333334,
Geet,(1992),151 min,5.9,56.0,['Drama'],1,4.79,
Geet Gaata Chal,(1975),130 min,6.9,108.0,"['Comedy', ' Drama', ' Family']",3,6.1625,
Geet Gaaya Pattharon Ne,(1964),,6.4,92.0,"['Drama', ' Musical', ' Romance']",3,6.396428571428571,
Geetaa Mera Naam,(1974),,6.9,57.0,"['Action', ' Drama', ' Thriller']",3,6.9,
Geetanjali,(1993),150 min,6.0,45.0,['Drama'],1,6.643589743589744,
Gehra Daag,(1963),,7.1,27.0,"['Crime', ' Drama', ' Romance']",3,6.885714285714285,
Gehra Raaz,(1996),,4.8,12.0,['Horror'],1,4.8,
Gehrayee,(1980),135 min,6.8,148.0,"['Drama', ' Horror']",2,6.633333333333333,
Gehri Chaal,(1973),147 min,5.4,127.0,"['Action', ' Crime', ' Thriller']",3,6.575,
Gemeni,(2002),,6.2,6.0,['Action'],1,5.75,
Gemini,(2002),150 min,6.1,910.0,"['Action', ' Comedy', ' Crime']",3,6.6,
Genesis,(1986),105 min,6.7,113.0,['Drama'],1,7.222222222222222,
Genius,(2018),165 min,5.3,1823.0,"['Action', ' Thriller']",2,5.526666666666667,
Gentleman,(1989),139 min,4.9,42.0,"['Comedy', ' Crime', ' Musical']",3,4.5,
Geraftaar,(1985),167 min,6.1,435.0,"['Action', ' Drama']",2,6.1000000000000005,
Ghaath,(2000),,4.7,141.0,"['Crime', ' Drama', ' Thriller']",3,3.95,
Ghaav: The Wound,(2002),,5.4,16.0,"['Action', ' Crime', ' Drama']",3,5.4,
Ghajini,(2008),186 min,7.3,57604.0,"['Action', ' Drama', ' Mystery']",3,6.625,5.981395348837208
Ghamandee,(1981),,4.8,13.0,['Drama'],1,4.8,
Ghanchakkar,(2013),137 min,5.8,4797.0,"['Comedy', ' Crime', ' Thriller']",3,6.5200000000000005,
Ghar,(1978),121 min,7.0,192.0,"['Drama', ' Romance']",2,6.65,
Ghar Aaya Mera Pardesi,(1993),,4.7,13.0,"['Drama', ' Adventure', ' Action']",3,4.971428571428571,
Ghar Basake Dekho,(1963),139 min,5.8,16.0,"['Comedy', ' Drama']",2,6.3,
Ghar Bazar,(1998),130 min,4.4,10.0,"['Action', ' Crime', ' Drama']",3,4.033333333333334,
Ghar Dwaar,(1985),153 min,7.1,42.0,['Drama'],1,5.64375,
Ghar Ek Mandir,(1984),156 min,5.5,75.0,['Drama'],1,5.27741935483871,
Ghar Ghar Ki Kahani,(1988),155 min,4.9,207.0,"['Comedy', ' Drama']",2,5.64375,
Ghar Ghar Ki Kahani,(1970),120 min,7.6,67.0,"['Drama', ' Family']",2,6.58,
Ghar Grihasti,(2004),142 min,4.0,130.0,"['Drama', ' Family']",2,5.15,
Ghar Ho To Aisa,(1990),155 min,6.0,360.0,['Drama'],1,5.64375,
Ghar Jamai,(1992),148 min,5.8,25.0,"['Comedy', ' Family']",2,6.266666666666667,
Ghar Ka Chiraag,(1989),158 min,5.9,65.0,['Drama'],1,4.14,
Ghar Ka Chirag,(1967),157 min,6.6,13.0,['Drama'],1,6.199999999999999,
Ghar Ka Sukh,(1987),94 min,6.6,11.0,"['Drama', ' Family']",2,5.64375,
Ghar Ki Izzat,(1948),136 min,5.7,24.0,"['Drama', ' Family']",2,5.85,
Ghar Ki Izzat,(1994),,4.7,57.0,"['Comedy', ' Drama']",2,5.64375,
Ghar Ki Laaj,(1960),,3.8,5.0,"['Drama', ' Family']",2,6.1499999999999995,
Ghar Mein Raam Gali Mein Shyam,(1996),,5.3,12.0,['Comedy'],1,5.75,
Ghar Mein Ram Gali Mein Shyam,(1988),136 min,4.7,43.0,"['Drama', ' Family', ' Action']",3,4.7,
Ghar Parivaar,(1991),,4.9,38.0,['Drama'],1,4.166666666666667,
Ghar Pe Bataao,(2021),72 min,7.6,43.0,['Drama'],1,7.6,
Ghar Sansar,(1986),,5.2,64.0,"['Comedy', ' Drama']",2,5.27741935483871,
Ghar Sansar,(1958),,6.8,21.0,"['Drama', ' Family']",2,6.1499999999999995,
Gharana,(1961),154 min,7.1,53.0,"['Comedy', ' Drama', ' Family']",3,6.69,
Gharana,(1989),,5.3,70.0,['Drama'],1,4.866666666666666,
Gharaonda,(1977),141 min,6.9,196.0,"['Drama', ' Romance']",2,5.74,
Gharwali Baharwali,(1998),138 min,4.6,640.0,['Comedy'],1,5.193023255813954,
Gharwali Baharwali,(1988),,4.3,9.0,['Family'],1,4.3,
Ghashiram Kotwal,(1976),108 min,6.7,71.0,"['Biography', ' History']",2,6.800000000000001,6.7
Ghat Ghat Ka Paani,(2017),68 min,7.8,9.0,['Documentary'],1,7.8,
Ghatak: Lethal,(1996),158 min,7.4,3326.0,"['Action', ' Drama']",2,6.771428571428571,
Ghatothkach,(2008),91 min,6.9,55.0,"['Animation', ' Family']",2,6.6000000000000005,
Ghatotkachudu,(1995),,7.0,100.0,"['Comedy', ' Drama', ' Fantasy']",3,5.933333333333334,
Ghayal,(1990),163 min,7.6,4114.0,"['Action', ' Crime', ' Drama']",3,6.771428571428571,
Ghayal Once Again,(2016),127 min,6.3,4960.0,"['Action', ' Crime', ' Drama']",3,5.3999999999999995,
Ghayal Sherni,(1988),,5.4,11.0,"['Action', ' Crime', ' Thriller']",3,5.27741935483871,
Ghazab,(1982),162 min,6.8,137.0,"['Action', ' Comedy', ' Drama']",3,5.357142857142857,
Ghazab Tamasha,(1992),144 min,5.4,27.0,"['Comedy', ' Romance']",2,5.1,
Gho Gho Rani,(2019),105 min,9.4,47.0,"['History', ' Romance']",2,9.4,9.4
Ghoomketu,(2020),108 min,5.5,2708.0,['Comedy'],1,5.5,
Ghoonghat,(1997),120 min,5.4,27.0,"['Action', ' Comedy', ' Drama']",3,5.4,
Ghost,(2012),118 min,2.3,225.0,['Horror'],1,2.3,
Ghost,(2019),130 min,5.0,1288.0,"['Horror', ' Thriller']",2,4.833333333333333,
Ghost Stories,(2020),144 min,4.3,4620.0,"['Horror', ' Thriller']",2,6.8,5.7214285714285715
Ghost Story - An Abstract Film,(2020),,8.4,8.0,['Horror'],1,6.9,8.4
Ghulam,(1998),162 min,7.3,10997.0,"['Action', ' Crime', ' Drama']",3,4.833333333333333,
Ghulam Begam Badshah,(1973),123 min,6.2,8.0,"['Drama', ' Family']",2,5.5600000000000005,
Ghulam Begum Badshah,(1956),124 min,6.6,5.0,"['Drama', ' History']",2,5.7875,
Ghulam-E-Musthafa,(1997),162 min,6.6,1120.0,"['Action', ' Crime', ' Drama']",3,4.79,
Ghulami,(1985),199 min,7.2,474.0,"['Action', ' Drama']",2,6.1,
Ghunghat,(1960),,6.7,27.0,"['Drama', ' Family']",2,6.558333333333334,
Ghungroo,(1983),,5.7,47.0,"['Drama', ' Family']",2,5.7,
Ghungroo Ki Awaaz,(1981),138 min,6.3,34.0,"['Mystery', ' Thriller']",2,5.436,
Ghutan,(2007),126 min,4.9,51.0,['Horror'],1,5.436,
Giddh: The Vulture,(1984),103 min,6.8,64.0,['Drama'],1,6.8,
Ginny Aur Johnny,(1976),,7.3,84.0,"['Comedy', ' Drama', ' Family']",3,6.257142857142857,
Ginny Weds Sunny,(2020),125 min,5.7,3872.0,"['Comedy', ' Drama', ' Romance']",3,5.7,
Gippi,(2013),95 min,5.6,790.0,"['Comedy', ' Drama']",2,5.6,
Giraftaari,(1991),,5.4,10.0,['Action'],1,6.190322580645161,
Girl Friend,(1960),,7.7,6.0,['Romance'],1,6.707999999999999,
Girlfriend,(2004),126 min,3.2,344.0,['Drama'],1,4.071428571428571,
Girls' Hostel,(1962),,4.4,9.0,['Drama'],1,6.183333333333334,
Glamour Girl,(2000),123 min,2.1,23.0,['Crime'],1,2.1,
Global Baba,(2016),120 min,5.6,184.0,['Thriller'],1,5.033333333333333,
Go,(2007),110 min,2.7,144.0,"['Crime', ' Drama', ' Romance']",3,3.6,
Go Goa Gone,(2013),111 min,6.7,11942.0,"['Action', ' Adventure', ' Comedy']",3,6.56,
Goa Dalli CID 999,(1968),145 min,8.1,76.0,"['Crime', ' Thriller']",2,8.05,
God and Gun,(1995),,5.1,27.0,['Drama'],1,5.653333333333333,
God of gods,(2019),90 min,9.3,46.0,['Documentary'],1,9.3,
God Only Knows!,(2007),,5.6,54.0,['Comedy'],1,5.6,
God Tussi Great Ho,(2008),152 min,3.6,3998.0,"['Comedy', ' Drama', ' Fantasy']",3,4.35,
Godaan,(1963),110 min,7.0,58.0,['Drama'],1,7.0,
Godam,(1983),140 min,7.1,37.0,['Drama'],1,7.1,
Godmother,(1999),150 min,6.7,202.0,"['Crime', ' Drama', ' Thriller']",3,5.125,
Gogola,(1966),,7.0,5.0,['Sci-Fi'],1,7.0,
Gokul,(1985),,6.4,9.0,['Drama'],1,6.4,
Gola Barood,(1989),,3.5,26.0,"['Action', ' Crime', ' Drama']",3,5.193023255813954,
GOLD,(2018),151 min,7.3,11932.0,"['Drama', ' History', ' Sport']",3,6.866666666666667,
Golden Eyes Secret Agent 077,(1968),136 min,6.3,12.0,"['Action', ' Crime', ' Mystery']",3,6.3,
Golimar,(2010),160 min,5.9,506.0,"['Action', ' Crime', ' Thriller']",3,5.3,
Golmaal 3,(2010),155 min,5.5,7644.0,"['Action', ' Comedy']",2,5.730769230769231,
Golmaal Again,(2017),140 min,5.0,8423.0,"['Action', ' Comedy', ' Fantasy']",3,5.730769230769231,
Golmaal Returns,(2008),135 min,5.1,7236.0,"['Comedy', ' Crime', ' Mystery']",3,5.730769230769231,
Golmaal: Fun Unlimited,(2006),150 min,7.4,15556.0,"['Action', ' Comedy', ' Drama']",3,5.730769230769231,
Gomti Ke Kinare,(1972),,6.0,20.0,"['Drama', ' Family']",2,5.1899999999999995,
Gone Kesh,(2019),110 min,7.0,1222.0,"['Comedy', ' Drama']",2,7.0,
"Good Boy, Bad Boy",(2007),115 min,3.8,1710.0,"['Comedy', ' Musical']",2,4.9799999999999995,
Good Luck!,(2008),,3.0,17.0,"['Comedy', ' Drama']",2,4.7,
Good Newwz,(2019),134 min,6.9,15644.0,['Comedy'],1,6.9,
Gooli,(2008),138 min,6.4,80.0,"['Action', ' Drama', ' Romance']",3,6.4,
Goonga Pehelwan,(2014),46 min,8.4,14.0,"['Documentary', ' Biography', ' Sport']",3,8.4,
Goonj,(1989),142 min,5.8,44.0,"['Action', ' Drama', ' Musical']",3,5.8,
Goonj,(1974),,5.7,15.0,"['Action', ' Crime', ' Drama']",3,4.133333333333334,
Goonj Uthi Shehnai,(1959),174 min,7.6,32.0,"['Musical', ' Romance']",2,6.666666666666667,
Goopi Gawaiya Bagha Bajaiya,(2013),79 min,7.0,118.0,"['Animation', ' Comedy', ' Drama']",3,7.0,
Gopal Krishna,(1938),132 min,6.6,10.0,['Unknown'],1,7.325,
Gopal Krishna,(1979),132 min,6.9,33.0,['Fantasy'],1,6.766666666666667,
Gopalaa,(1994),,2.9,9.0,['Action'],1,4.85,
Gopi,(1970),143 min,7.0,195.0,"['Action', ' Comedy', ' Drama']",3,6.776470588235294,
Gopi Kishan,(1994),161 min,5.5,814.0,"['Action', ' Comedy', ' Drama']",3,5.5,
Gopichand Jasoos,(1982),150 min,5.9,124.0,"['Comedy', ' Thriller']",2,6.038461538461538,
Gopinath,(1948),155 min,7.4,38.0,['Drama'],1,6.633333333333333,
Gora Aur Kala,(1972),128 min,5.0,102.0,"['Action', ' Comedy', ' Drama']",3,6.038461538461538,
Goraa,(1987),,4.9,16.0,"['Action', ' Drama']",2,5.2,
Gori Tere Pyaar Mein!,(2013),150 min,4.9,3609.0,"['Comedy', ' Drama', ' Romance']",3,4.233333333333333,
Gour Hari Dastaan: The Freedom File,(2015),114 min,7.4,533.0,"['Biography', ' Drama']",2,5.275,
Govindha Govindha,(1993),145 min,6.7,326.0,"['Action', ' Crime', ' Drama']",3,5.491176470588235,
GRADE,(2017),64 min,6.1,27.0,['Drama'],1,6.1,6.099999999999999
Grahan,(2001),110 min,5.1,85.0,"['Crime', ' Drama']",2,5.544444444444444,
Grahasthi,(1984),,5.6,14.0,['Drama'],1,6.666666666666667,
Grahasti,(1963),154 min,6.8,35.0,"['Drama', ' Family']",2,6.3,
Grand Masti,(2013),137 min,4.4,5921.0,"['Comedy', ' Drama', ' Thriller']",3,5.278571428571429,
Great Grand Masti,(2016),134 min,3.6,2393.0,"['Comedy', ' Drama', ' Fantasy']",3,5.278571428571429,
Great Target,(1991),,4.7,6.0,['Action'],1,4.7,
Greater Elephant,(2012),90 min,5.7,47.0,['Comedy'],1,5.7,
Griha Pravesh,(1979),134 min,6.9,102.0,"['Drama', ' Romance']",2,6.7125,
Grihalakshmi - The Awakening,(2019),70 min,8.7,20.0,['Family'],1,8.7,
GST - Galti Sirf Tumhari,(2017),,4.7,6.0,['Drama'],1,4.7,
Guddi,(1971),121 min,7.2,1028.0,"['Drama', ' Comedy', ' Family']",3,7.102380952380953,
Guddu,(1995),160 min,4.2,2248.0,"['Drama', ' Romance']",2,4.05,
Guddu Ki Gun,(2015),130 min,4.7,672.0,['Comedy'],1,4.15,
Guddu Rangeela,(2015),124 min,5.3,864.0,"['Comedy', ' Drama']",2,6.3999999999999995,
Gudgudee,(1997),138 min,4.2,336.0,"['Musical', ' Romance']",2,6.644117647058824,
Gudia,(1997),139 min,6.7,49.0,['Drama'],1,7.1375,
Guest House,(1959),,6.1,8.0,['Mystery'],1,6.183333333333334,
Guest House,(1980),,6.1,45.0,['Horror'],1,5.436,
Guest iin London,(2017),132 min,5.4,1770.0,['Comedy'],1,5.275,
Guide,(1965),120 min,8.4,7629.0,"['Drama', ' Musical', ' Romance']",3,7.09375,
Guilty,(2020),119 min,5.4,3919.0,"['Drama', ' Thriller']",2,5.7,
Gul Makai,(2020),132 min,2.4,213.0,"['Biography', ' Drama', ' War']",3,4.9,
Gulaab Gang,(2014),139 min,6.1,2078.0,"['Action', ' Drama']",2,5.466666666666666,
Gulaal,(2009),140 min,8.1,14239.0,"['Crime', ' Drama', ' Thriller']",3,7.385714285714286,
Gulabi Gang,(2012),96 min,7.5,209.0,['Documentary'],1,7.25,7.5
Gulabi Raaten,(1990),,4.4,7.0,['Crime'],1,4.4,
Gulabo Sitabo,(2020),124 min,6.3,11364.0,"['Comedy', ' Drama']",2,7.5,
Gully Boy,(2019),154 min,8.0,33901.0,"['Drama', ' Music', ' Romance']",3,6.8,
Gully Life: The Story of Divine,(2019),,9.1,15.0,"['Documentary', ' Biography', ' Music']",3,9.1,
Gumnaam,(1965),151 min,7.0,1456.0,"['Drama', ' Mystery', ' Thriller']",3,6.5375,
Gumnaam: The Mystery,(2008),107 min,3.7,94.0,"['Action', ' Crime']",2,4.666666666666667,
Gumnaami,(2019),142 min,7.8,1695.0,"['Action', ' Drama', ' History']",3,6.699999999999999,
Gumnam Hai Koi,(2001),,2.4,22.0,['Thriller'],1,3.2,
Gumnam Qatil,(2001),,2.8,6.0,['Horror'],1,3.4333333333333336,
Gumrah,(1963),155 min,6.9,147.0,"['Drama', ' Romance']",2,6.929411764705883,
Gumrah,(1976),,4.4,14.0,"['Action', ' Romance']",2,4.4,
Gumrah,(1993),149 min,6.2,700.0,"['Action', ' Crime', ' Drama']",3,5.414893617021277,
Gumsum,(1982),,5.6,5.0,['Drama'],1,5.65,
Gunaah,(1993),117 min,4.7,83.0,"['Action', ' Thriller']",2,5.414893617021277,
Gunaah,(2002),135 min,3.3,356.0,"['Crime', ' Drama', ' Thriller']",3,4.2,
Gunah Aur Kanoon,(1970),110 min,5.6,7.0,['Crime'],1,5.976190476190476,
Gunahon Ka Devta,(1967),154 min,5.8,20.0,['Drama'],1,6.15,
Gunahon Ka Devta,(1990),149 min,5.1,16.0,['Action'],1,5.109090909090909,
Gunahon Ka Faisla,(1988),169 min,4.9,14.0,['Action'],1,5.175757575757576,
Gunda,(1969),136 min,6.7,32.0,"['Action', ' Crime', ' Drama']",3,6.075,
Gunda,(1998),129 min,7.3,9990.0,"['Action', ' Comedy', ' Crime']",3,4.997368421052632,
Gunda Gang,(1992),,8.1,39.0,['Action'],1,6.036363636363637,
Gundaraj,(1995),140 min,4.2,345.0,['Action'],1,4.792307692307692,
Gunday,(2014),152 min,2.4,58144.0,"['Action', ' Drama', ' Musical']",3,5.2,
Gunehgaar,(1980),,5.6,34.0,['Action'],1,5.358823529411764,
Gunehgar,(1995),125 min,4.1,40.0,['Drama'],1,4.833333333333333,
Gunehgar the Criminal,(1982),,4.4,5.0,['Action'],1,6.55,
Gunga Jumna,(1961),178 min,7.6,523.0,"['Action', ' Drama', ' Musical']",3,6.346153846153846,
Gunjan Saxena: The Kargil Girl,(2020),112 min,5.3,25005.0,"['Action', ' Biography', ' Drama']",3,5.3,
Guns of Banaras,(2020),134 min,6.8,41.0,['Action'],1,6.8,5.676666666666667
Gunwali Dulhaniya,(2019),114 min,3.5,20.0,"['Comedy', ' Romance']",2,3.5,
Gupt: The Hidden Truth,(1997),173 min,7.3,4687.0,"['Action', ' Crime', ' Mystery']",3,5.814285714285715,
Gurgaon,(2016),107 min,6.5,1883.0,"['Crime', ' Thriller']",2,6.5,
Guru,(1989),174 min,5.5,113.0,['Crime'],1,5.3625,
Guru,(1980),159 min,6.7,481.0,"['Action', ' Crime', ' Drama']",3,6.26,
Guru,(2003),162 min,5.6,75.0,['Action'],1,5.6,
Guru,(2007),166 min,7.7,22476.0,['Drama'],1,7.025,
Guru Ho Jaa Shuru,(1979),,5.5,8.0,"['Action', ' Crime', ' Drama']",3,5.76,
Guru Mahaaguru,(2002),,4.5,8.0,"['Action', ' Drama']",2,4.4655172413793105,
Guru Sishyan,(1988),139 min,7.1,382.0,"['Action', ' Comedy']",2,5.885714285714286,
Guru Sishyan,(2010),150 min,2.7,18.0,['Romance'],1,2.7,
Guru Suleman Chela Pahelwan,(1981),134 min,6.0,7.0,"['Action', ' Comedy']",2,6.725,
Gurudev,(1993),147 min,4.9,150.0,"['Action', ' Drama', ' Romance']",3,4.9,
Gustakhi Maaf,(1969),136 min,6.6,9.0,['Comedy'],1,6.6,
Guy in the blue,(2015),86 min,6.7,7.0,"['Mystery', ' Romance', ' Thriller']",3,6.7,6.7
Guzaarish,(2010),126 min,7.5,17631.0,"['Drama', ' Romance']",2,7.122222222222222,
Gyara Hazar Ladkian,(1962),152 min,5.8,5.0,['Drama'],1,6.371428571428572,
Haadsaa,(1983),,5.0,23.0,"['Action', ' Thriller']",2,5.0,
Haal-e-Dil,(2008),124 min,3.4,240.0,"['Drama', ' Romance']",2,4.2,
Haan Maine Bhi Pyaar Kiya,(2002),174 min,3.7,1277.0,"['Drama', ' Musical', ' Romance']",3,4.757142857142857,
Haar Jeet,(1940),,7.0,8.0,['Unknown'],1,6.75,
Haar Jeet,(1972),,5.1,11.0,['Drama'],1,5.357142857142857,
Haar Jeet,(1990),,3.1,8.0,"['Action', ' Drama', ' Thriller']",3,4.42,
Haasil,(2003),160 min,7.6,2808.0,"['Crime', ' Drama', ' Romance']",3,6.425,
Haat - The Weekly Bazaar,(2011),102 min,5.7,14.0,['Drama'],1,5.25,
Haath Ki Safai,(1974),137 min,6.3,104.0,"['Action', ' Drama']",2,5.945454545454546,
Haathi Ka Anda,(2002),75 min,6.2,11.0,['Adventure'],1,6.2,
Haathi Mere Saathi,(1971),170 min,6.9,1148.0,"['Drama', ' Family', ' Musical']",3,6.05,
Haathkadi,(1982),156 min,5.4,28.0,"['Family', ' Drama', ' Thriller']",3,5.8500000000000005,
Haathkadi,(1995),156 min,4.2,131.0,"['Action', ' Comedy', ' Drama']",3,5.379411764705883,
Haathon Ki Lakeeren,(1986),139 min,7.3,42.0,"['Musical', ' Drama', ' Family']",3,7.0,
Haatim Tai,(1990),125 min,5.8,314.0,"['Drama', ' Fantasy', ' Romance']",3,6.570833333333333,
Habari,(1979),,6.7,9.0,['Action'],1,5.800000000000001,
Hacked,(2020),118 min,4.3,1208.0,['Thriller'],1,4.833333333333333,
Hadh Kar Di Aapne,(2000),134 min,5.3,1754.0,"['Comedy', ' Romance']",2,4.7,
Hadh: Life on the Edge of Death,(2001),,4.0,13.0,"['Action', ' Crime', ' Drama']",3,5.15,
Hafta Bandh,(1991),,4.2,19.0,['Action'],1,5.2,
Hafta Vasuli,(1998),140 min,4.9,25.0,['Action'],1,5.2,
